OrganizationIdentifier,MonitoringLocationIdentifier,ML_ID,ML_Name,Latitude,Longitude,HUC10_ID,Name_AU,AUID_ATTNS,Type,NavStatus
AKDECWQ,AKDECWQ-NC_HSLP,NC_HSLP,North Cove,58.296,-136.3306,1901050006,Icy Strait,AK_M_1050006_003,Marine,Navigable
AKDECWQ,AKDECWQ-NI01_HSLP,NI01_HSLP,Nichols Passage 01,55.28971667,-131.6104833,1901010204,Carlanna Creek-Frontal Tongass Narrows,AK_M_1010204_000,Marine,Navigable
AKDECWQ,AKDECWQ-NI02_HSLP,NI02_HSLP,Nichols Passage 02,55.1093,-131.6578,1901010207,Bostwick Inlet-Frontal Nichols Passage,AK_M_1010207_000,Marine,Navigable
AKDECWQ,AKDECWQ-NME01_HSLP,NME01_HSLP,Nome 01,64.49438333,-165.4372889,1905010420,Nome Harbor,AK_M_5010420_003,Marine,Navigable
AKDECWQ,AKDECWQ-NME02_HSLP,NME02_HSLP,Nome 02,64.500325,-165.4229833,1905010420,Nome Harbor,AK_M_5010420_003,Marine,Navigable
AKDECWQ,AKDECWQ-NME03_HSLP,NME03_HSLP,Nome 03,64.5017,-165.4549694,1905010420,Nome Harbor,AK_M_5010420_003,Marine,Navigable
AKDECWQ,AKDECWQ-NME04_HSLP,NME04_HSLP,Nome 04,64.49417222,-165.3941722,1905010420,Nome Harbor,AK_M_5010420_003,Marine,Navigable
AKDECWQ,AKDECWQ-NME05_HSLP,NME05_HSLP,Nome 05,64.48048056,-165.2979056,1905010420,Safety Sound-Frontal Norton Sound,AK_M_5010420_000,Marine,Navigable
AKDECWQ,AKDECWQ-NME06_HSLP,NME06_HSLP,Nome 06,64.45842222,-165.4773722,1905010420,Safety Sound-Frontal Norton Sound,AK_M_5010420_000,Marine,Navigable
AKDECWQ,AKDECWQ-PE01_HSLP,PE01_HSLP,Petersburg 01,56.82738333,-132.93775,1901021010,Petersburg Creek-Frontal Wrangell Narrows,AK_M_1021010_000,Marine,Navigable
AKDECWQ,AKDECWQ-PE02_HSLP,PE02_HSLP,Petersburg 02,56.81641667,-132.9601667,1901021010,Petersburg Marine Assessment Unit,AK_M_1021010_008,Marine,Navigable
AKDECWQ,AKDECWQ-PE03_HSLP,PE03_HSLP,Petersburg 03,56.81221667,-132.9666833,1901021010,Petersburg Marine Assessment Unit,AK_M_1021010_008,Marine,Navigable
AKDECWQ,AKDECWQ-PE04_HSLP,PE04_HSLP,Petersburg 04,56.80993333,-132.9735833,1901021010,Petersburg Marine Assessment Unit,AK_M_1021010_008,Marine,Navigable
AKDECWQ,AKDECWQ-PE05_HSLP,PE05_HSLP,Petersburg 05,56.80755,-132.9796,1901021010,Petersburg Marine Assessment Unit,AK_M_1021010_008,Marine,Navigable
AKDECWQ,AKDECWQ-PE06_HSLP,PE06_HSLP,Petersburg 06,56.7993,-132.9856667,1901021010,Petersburg Marine Assessment Unit,AK_M_1021010_008,Marine,Navigable
AKDECWQ,AKDECWQ-PS_HSLP,PS_HSLP,Peril Strait,57.56931667,-135.3548667,1901050011,Peril Strait,AK_M_1050011_000,Marine,Navigable
AKDECWQ,AKDECWQ-SC_HSLP,SC_HSLP,Sunny Cove,59.91765,-149.3639333,1902020206,Resurrection Bay-Frontal Gulf of Alaska,AK_M_2020206_000,Marine,Navigable
AKDECWQ,AKDECWQ-SE01_HSLP,SE01_HSLP,Seward 01,60.1144,-149.4155,1902020205,Upper Resurrection Bay,AK_M_2020205_003,Marine,Navigable
AKDECWQ,AKDECWQ-SE02_HSLP,SE02_HSLP,Seward 02,60.11854,-149.4262,1902020205,Seward Harbor,AK_M_2020205_004,Marine,Navigable
AKDECWQ,AKDECWQ-SE03_HSLP,SE03_HSLP,Seward 03,60.1183,-149.4294,1902020205,Seward Harbor,AK_M_2020205_004,Marine,Navigable
AKDECWQ,AKDECWQ-SE04_HSLP,SE04_HSLP,Seward 04,60.1161,-149.4328,1902020205,Seward Harbor,AK_M_2020205_004,Marine,Navigable
AKDECWQ,AKDECWQ-SE05_HSLP,SE05_HSLP,Seward 05,60.1067,-149.4318,1902020205,Seward Harbor,AK_M_2020205_004,Marine,Navigable
AKDECWQ,AKDECWQ-SE06_HSLP,SE06_HSLP,Seward 06,60.0971,-149.4155,1902020205,Upper Resurrection Bay,AK_M_2020205_003,Marine,Navigable
AKDECWQ,AKDECWQ-SI01_HSLP,SI01_HSLP,Sitka 01,57.04886667,-135.3300833,1901021211,Sitka Coastal Area East,AK_M_1021211_021,Marine,Navigable
AKDECWQ,AKDECWQ-SI02_HSLP,SI02_HSLP,Sitka 02,57.0443,-135.3217833,1901021211,Sitka Coastal Area East,AK_M_1021211_021,Marine,Navigable
AKDECWQ,AKDECWQ-SI03_HSLP,SI03_HSLP,Sitka 03,57.04535333,-135.3349667,1901021211,Sitka Coastal Area East,AK_M_1021211_021,Marine,Navigable
AKDECWQ,AKDECWQ-SI04_HSLP,SI04_HSLP,Sitka 04,57.03615,-135.3088333,1901021211,Eastern Channel,AK_M_1021211_000,Marine,Navigable
AKDECWQ,AKDECWQ-SI05_HSLP,SI05_HSLP,Sitka 05,57.04838333,-135.3418167,1901021212,Sitka Coastal Area West,AK_M_1021212_013,Marine,Navigable
AKDECWQ,AKDECWQ-SI06_HSLP,SI06_HSLP,Sitka 06,57.05513333,-135.3514,1901021212,Sitka Coastal Area West,AK_M_1021212_013,Marine,Navigable
AKDECWQ,AKDECWQ-SI07_HSLP,SI07_HSLP,Sitka 07,57.05998333,-135.3589833,1901021212,Sitka Coastal Area West,AK_M_1021212_013,Marine,Navigable
AKDECWQ,AKDECWQ-SI08_HSLP,SI08_HSLP,Sitka 08,57.063,-135.3674667,1901021212,Sitka Coastal Area West,AK_M_1021212_013,Marine,Navigable
AKDECWQ,AKDECWQ-SI09_HSLP,SI09_HSLP,Sitka 09,57.1161,-135.3965,1901021212,Sitka Coastal Area West,AK_M_1021212_013,Marine,Navigable
AKDECWQ,AKDECWQ-SI10_HSLP,SI10_HSLP,Sitka 10,57.1179,-135.3935,1901021212,Sitka Coastal Area West,AK_M_1021212_013,Marine,Navigable
AKDECWQ,AKDECWQ-SK01_HSLP,SK01_HSLP,Skagway 01,59.44955,-135.3330333,1901030305,Skagway Harbor (entire harbor area),AK_M_1030305_004,Marine,Navigable
AKDECWQ,AKDECWQ-SK02_HSLP,SK02_HSLP,Skagway 02,59.4505,-135.3267,1901030305,Skagway Harbor (entire harbor area),AK_M_1030305_004,Marine,Navigable
AKDECWQ,AKDECWQ-SK03_HSLP,SK03_HSLP,Skagway 03,59.45115,-135.32305,1901030305,Skagway Harbor (entire harbor area),AK_M_1030305_004,Marine,Navigable
AKDECWQ,AKDECWQ-SK04_HSLP,SK04_HSLP,Skagway 04,59.44886667,-135.3235,1901030305,Skagway Harbor (entire harbor area),AK_M_1030305_004,Marine,Navigable
AKDECWQ,AKDECWQ-SK05_HSLP,SK05_HSLP,Skagway 05,59.44446833,-135.329,1901030305,Skagway Harbor (entire harbor area),AK_M_1030305_004,Marine,Navigable
AKDECWQ,AKDECWQ-SK06_HSLP,SK06_HSLP,Skagway 06,59.44588333,-135.3317167,1901030305,Skagway Harbor (entire harbor area),AK_M_1030305_004,Marine,Navigable
AKDECWQ,AKDECWQ-SK07_HSLP,SK07_HSLP,Skagway 07,59.44183333,-135.3453167,1901030305,Taiya Inlet,AK_M_1030305_002,Marine,Navigable
AKDECWQ,AKDECWQ-SP01_HSLP,SP01_HSLP,Stephens Passage 01,57.28483333,-133.756,1901050001,Stephens Passage,AK_M_1050001_001,Marine,Navigable
AKDECWQ,AKDECWQ-SP02_HSLP,SP02_HSLP,Stephens Passage 02,58.21016667,-134.114,1901030409,Taku Inlet-Frontal Stephens Passage,AK_M_1030409_000,Marine,Navigable
AKDECWQ,AKDECWQ-SP03_HSLP,SP03_HSLP,Stephens Passage 03,57.73983333,-133.6705,1901020612,Holkham Bay-Frontal Stephens Passage,AK_M_1020612_000,Marine,Navigable
AKDECWQ,AKDECWQ-SS01_HSLP,SS01_HSLP,Sumner Strait 01,56.34033333,-133.1291667,1901050009,Clarence Strait,AK_M_1050009_001,Marine,Navigable
AKDECWQ,AKDECWQ-SS02_HSLP,SS02_HSLP,Sumner Strait 02,56.399,-133.4593333,1901050008,Sumner Strait,AK_M_1050008_001,Marine,Navigable
AKDECWQ,AKDECWQ-SS03_HSLP,SS03_HSLP,Sumner Strait 03,56.502,-132.6826667,1901050008,Sumner Strait,AK_M_1050008_001,Marine,Navigable
AKDECWQ,AKDECWQ-Stikine_HSLP,Stikine_HSLP,Stikine Strait,56.3755,-132.5915,1901020903,Stikine Strait,AK_M_1020903_010,Marine,Navigable
AKDECWQ,AKDECWQ-Storey_HSLP,Storey_HSLP,Storey Island,60.74743333,-147.458,1902020306,Prince William Sound,AK_M_2020306_000,Marine,Navigable
AKDECWQ,AKDECWQ-TB_HSLP,TB_HSLP,Tebenkof Bay,56.49118333,-134.1919667,1901021008,Tebenkof Bay-Frontal Chatham Strait,AK_M_1021008_000,Marine,Navigable
AKDECWQ,AKDECWQ-UPD1,UPD1,Upper Piledriver 1,64.60163,-147.09196,1908030710,Piledriver Slough,AK_R_8030710_005,River,Unknown
AKDECWQ,AKDECWQ-UPD2,UPD2,Upper Piledriver 2,64.60163,-147.09196,1908030710,Piledriver Slough,AK_R_8030710_005,River,Unknown
AKDECWQ,AKDECWQ-UPD3,UPD3,Upper Piledriver 3,64.60043,-147.091,1908030710,Piledriver Slough,AK_R_8030710_005,River,Unknown
AKDECWQ,AKDECWQ-UQK01_HSLP,UQK01_HSLP,Utqiagvik 01,71.33348,-156.6724,1906020202,Utqiagvik Coastal Area,AK_M_6020202_001,Marine,Navigable
AKDECWQ,AKDECWQ-UQK02_HSLP,UQK02_HSLP,Utqiagvik 02,71.30562,-156.7633,1906020202,Utqiagvik Coastal Area,AK_M_6020202_001,Marine,Navigable
AKDECWQ,AKDECWQ-UQK03_HSLP,UQK03_HSLP,Utqiagvik 03,71.29294,-156.7967,1906020202,Utqiagvik Coastal Area,AK_M_6020202_001,Marine,Navigable
AKDECWQ,AKDECWQ-UQK04_HSLP,UQK04_HSLP,Utqiagvik 04,71.2821,-156.8254,1906020202,Utqiagvik Coastal Area,AK_M_6020202_001,Marine,Navigable
AKDECWQ,AKDECWQ-VA01_HSLP,VA01_HSLP,Valdez 01,61.12296667,-146.3934667,1902020111,Port Valdez,AK_M_2020111_005,Marine,Navigable
AKDECWQ,AKDECWQ-VA02_HSLP,VA02_HSLP,Valdez 02,61.12366667,-146.3597333,1902020111,Port Valdez Small Boat Harbor,AK_M_2020111_011,Marine,Navigable
AKDECWQ,AKDECWQ-VA03_HSLP,VA03_HSLP,Valdez 03,61.12311667,-146.3668667,1902020111,Port Valdez Small Boat Harbor,AK_M_2020111_011,Marine,Navigable
AKDECWQ,AKDECWQ-VA04_HSLP,VA04_HSLP,Valdez 04,61.1252,-146.34945,1902020111,Port Valdez Small Boat Harbor,AK_M_2020111_011,Marine,Navigable
AKDECWQ,AKDECWQ-VA05_HSLP,VA05_HSLP,Valdez 05,61.12125,-146.3374167,1902020111,Port Valdez Small Boat Harbor,AK_M_2020111_011,Marine,Navigable
AKDECWQ,AKDECWQ-VA06_HSLP,VA06_HSLP,Valdez 06,61.10923333,-146.4374,1902020111,Port Valdez,AK_M_2020111_005,Marine,Navigable
AKDECWQ,AKDECWQ-WA01_HSLP,WA01_HSLP,Ward Cove 01,55.39373333,-131.74395,1901010204,Carlanna Creek-Frontal Tongass Narrows,AK_M_1010204_000,Marine,Navigable
AKDECWQ,AKDECWQ-WA02_HSLP,WA02_HSLP,Ward Cove 02,55.40155,-131.7308833,1901010204,Ward Cove,AK_M_1010204_008,Marine,Navigable
AKDECWQ,AKDECWQ-WA03_HSLP,WA03_HSLP,Ward Cove 03,55.40623333,-131.7254667,1901010204,Ward Cove,AK_M_1010204_008,Marine,Navigable
AKDECWQ,AKDECWQ-WA04_HSLP,WA04_HSLP,Ward Cove 04,55.40636667,-131.7203167,1901010204,Ward Cove,AK_M_1010204_008,Marine,Navigable
AKDECWQ,AKDECWQ-WA05_HSLP,WA05_HSLP,Ward Cove 05,55.40373333,-131.7218167,1901010204,Ward Cove,AK_M_1010204_008,Marine,Navigable
AKDECWQ,AKDECWQ-WA06_HSLP,WA06_HSLP,Ward Cove 06,55.40063333,-131.7255167,1901010204,Ward Cove,AK_M_1010204_008,Marine,Navigable
AKDECWQ,AKDECWQ-WH01_HSLP,WH01_HSLP,Whittier 01,60.77773333,-148.7092667,1902020120,Passage Canal (Whittier Harbor),AK_M_2020120_011,Marine,Navigable
AKDECWQ,AKDECWQ-WH02_HSLP,WH02_HSLP,Whittier 02,60.7782,-148.7024,1902020120,Passage Canal (Whittier Harbor),AK_M_2020120_011,Marine,Navigable
AKDECWQ,AKDECWQ-WH03_HSLP,WH03_HSLP,Whittier 03,60.77883333,-148.6988667,1902020120,Passage Canal (Whittier Harbor),AK_M_2020120_011,Marine,Navigable
AKDECWQ,AKDECWQ-WH04_HSLP,WH04_HSLP,Whittier 04,60.7779,-148.6926,1902020120,Passage Canal (Whittier Harbor),AK_M_2020120_011,Marine,Navigable
AKDECWQ,AKDECWQ-WH05_HSLP,WH05_HSLP,Whittier 05,60.77761667,-148.682,1902020120,Passage Canal (Whittier Harbor),AK_M_2020120_011,Marine,Navigable
AKDECWQ,AKDECWQ-WH06_HSLP,WH06_HSLP,Whittier 06,60.8112,-148.453,1902020120,Blackstone Bay-Frontal Port Wells,AK_M_2020120_000,Marine,Navigable
AKDECWQ,AKDECWQ-WHADA-Cam6,WHADA-Cam6,Campbell Creek,61.139387,-149.92181,1902040106,Campbell Creek,AK_R_2040106_001,River,Unknown
AKDECWQ,AKDECWQ-WHADA-Che3,WHADA-Che3,Chester Creek,61.20476,-149.899965,1902040108,Chester Creek,AK_R_2040108_003,River,Unknown
AKDECWQ,AKDECWQ-WHADA-Che33,WHADA-Che33,Chester Creek,61.20574,-149.717616,1902040108,Chester Creek,AK_R_2040108_003,River,Unknown
AKDECWQ,AKDECWQ-WHADA-ChRi-45.3,WHADA-ChRi-45.3,Chena River,64.79441,-147.191477,1908030606,Chena River,AK_R_8030606_001,River,Unknown
AKDECWQ,AKDECWQ-WHADA-ChRi-6.0,WHADA-ChRi-6.0,Chena River,64.840359,-147.817503,1908030609,Chena River,AK_R_8030609_003,River,Unknown
AKDECWQ,AKDECWQ-WHADA-JoCr-1.5,WHADA-JoCr-1.5,Jordan Creek,58.358158,-134.574843,1901030106,Jordan Creek,AK_R_1030106_014,River,Unknown
AKDECWQ,AKDECWQ-WHADA-JoCr-2.3,WHADA-JoCr-2.3,Jordan Creek,58.366523,-134.577306,1901030106,Jordan Creek,AK_R_1030106_014,River,Unknown
AKDECWQ,AKDECWQ-WHADA-LCCr-2.1,WHADA-LCCr-2.1,Little Campbell Creek,61.147444,-149.853096,1902040106,Little Campbell Creek,AK_R_2040106_004,River,Unknown
AKDECWQ,AKDECWQ-WHADA-LCCr-7.5,WHADA-LCCr-7.5,Little Campbell Creek,61.11339175,-149.7088856,1902040106,Little Campbell Creek,AK_R_2040106_004,River,Unknown
AKDECWQ,AKDECWQ-WHADA-LSuRi-55,WHADA-LSuRi-55,Little Susitna River,61.626459,-149.806021,1902050512,Little Susitna River,AK_R_2050512_016_005,River,Navigable
AKDECWQ,AKDECWQ-WHADA-LSuRi-86,WHADA-LSuRi-86,Little Susitna River,61.716906,-149.2316,1902050512,Little Susitna River,AK_R_2050512_016_009,River,Navigable
AKDECWQ,AKDECWQ-WHADA-ShCr-1.3,WHADA-ShCr-1.3,Ship Creek,61.223394,-149.874029,1902040104,Ship Creek,AK_R_2040104_002_001,River,Unknown
AKDECWQ,AKDECWQ-WHADA-ShCr-11,WHADA-ShCr-11,Ship Creek,61.225188,-149.64973,1902040104,Ship Creek,AK_R_2040104_002_002,River,Unknown
AKDECWQ,AKDECWQ-WHADA-ShCr-12.4,WHADA-ShCr-12.4,Ship Creek,61.224464,-149.630439,1902040104,Ship Creek,AK_R_2040104_002_002,River,Unknown
AKDECWQ,AKDECWQ-WHADA-SoCr-0.05,WHADA-SoCr-0.05,Soldotna Creek,60.483834,-151.0568701,1902030218,Soldotna Creek,AK_R_2030218_007,River,Unknown
AKDECWQ,AKDECWQ-WHADA-SoCr-4.5,WHADA-SoCr-4.5,Soldotna Creek,60.515439,-150.980252,1902030218,Soldotna Creek,AK_R_2030218_007,River,Unknown
AKDECWQ,AKDECWQ-WHADA-WA01,WHADA-WA01,Wasilla Creek,61.66172415,-149.1883615,1902040107,Wasilla Creek,AK_R_2040108_022,River,Unknown
AKDECWQ,AKDECWQ-WHADA-WA04,WHADA-WA04,Wasilla Creek,61.56713608,-149.3141876,1902040108,Wasilla Creek,AK_R_2040108_022,River,Unknown
AKDECWQ,AKDECWQ-WR01_HSLP,WR01_HSLP,Wrangell 01,56.4875,-132.39595,1901020904,Wrangell Harbor,AK_M_1020904_004,Marine,Navigable
AKDECWQ,AKDECWQ-WR02_HSLP,WR02_HSLP,Wrangell 02,56.46416667,-132.3983,1901020904,Wrangell Harbor,AK_M_1020904_004,Marine,Navigable
AKDECWQ,AKDECWQ-WR03_HSLP,WR03_HSLP,Wrangell 03,56.47048333,-132.39025,1901020904,Wrangell Harbor,AK_M_1020904_004,Marine,Navigable
AKDECWQ,AKDECWQ-WR04_HSLP,WR04_HSLP,Wrangell 04,56.46771667,-132.3852167,1901020904,Wrangell Harbor,AK_M_1020904_004,Marine,Navigable
AKDECWQ,AKDECWQ-WR05_HSLP,WR05_HSLP,Wrangell 05,56.45905,-132.3870833,1901020902,Shoemaker Bay - Wrangell South,AK_M_1020902_005,Marine,Navigable
AKDECWQ,AKDECWQ-WR06_HSLP,WR06_HSLP,Wrangell 06,56.46416667,-132.3983,1901020904,Wrangell Harbor,AK_M_1020904_004,Marine,Navigable
AKDECWQ,AKDECWQ-WS_HSLP,WS_HSLP,Warm Springs,57.2803,-134.8513,1901021201,Kelp Bay,AK_M_1021201_000,Marine,Navigable
USFWS_ALASKA,USFWS_ALASKA-580223156504200,5.80E+14,EGU02,58.03972,-156.845,1903020311,Egegik River,AK_R_3020311_001_002,River,Navigable
USFWS_ALASKA,USFWS_ALASKA-665429151405100,6.65E+14,KYK61,66.90805,-151.68083,1909010501,Koyukuk River,AK_R_9010501_004,River,Navigable
USGS-AK,USGS-15008000,15008000,,56.025815,-130.0669823,1901010601,Salmon River,AK_R_1010601_009,River,Unknown
USGS-AK,USGS-15015593,15015593,,56.25791667,-130.8202778,1901010504,Unuk River,AK_R_1010504_005,River,Unknown
USGS-AK,USGS-15015595,15015595,,56.2402062,-130.8819864,1901010504,Unuk River,AK_R_1010504_005,River,Unknown
USGS-AK,USGS-15024740,15024740,,56.6474444,-131.8949167,1901020709,Stikine River,AK_R_1020709_011,River,Navigable
USGS-AK,USGS-15024800,15024800,,56.70772188,-132.1319653,1901020709,Stikine River,AK_R_1020709_011,River,Navigable
USGS-AK,USGS-15041140,15041140,,58.5813556,-133.6553546,1901030407,Taku River,AK_R_1030407_006,River,Unknown
USGS-AK,USGS-15041200,15041200,,58.53829828,-133.7017432,1901030407,Taku River,AK_R_1030407_006,River,Unknown
USGS-AK,USGS-15129120,15129120,,59.1928056,-138.3339167,1901040422,Alsek River,AK_R_1040422_001,River,Unknown
21AKBCH,AKDECWQ-Kanakanak,Kanakanak,Kanakanak Beach,59.00375,-158.53385,1903030311,Kanakanak Beach,AK_B_3030311_001,Marine,Navigable
AKDECWQ,AKDECWQ-FS01_HSLP,FS01_HSLP,Frederick Sound 01,57.0028,-134.3698,1901050004,Frederick Sound,AK_M_1050004_001,Marine,Navigable
AKDECWQ,AKDECWQ-KR RM 70,KR RM 70,Kenai River - River Mile 70 - Jim's Landing,60.48193,-150.11447,1902030214,Kenai River,AK_R_2030214_007,River,Navigable
AKDECWQ,AKDECWQ-BP-1,BP-1,Bathing Beauty Pond,64.713986,-147.19315,1908030710,Bathing Beauty Pond,AK_L_8030710_001,Lake,Unknown
AKDECWQ,AKDECWQ-UPD4,UPD4,Upper Piledriver 4,64.59784,-147.08646,1908030710,Piledriver Slough,AK_R_8030710_005,River,Unknown
AKDECWQ,AKDECWQ-UPD5,UPD5,Upper Piledriver 5,64.59394,-147.08308,1908030710,Piledriver Slough,AK_R_8030710_005,River,Unknown
AKDECWQ,AKDECWQ-UPD6,UPD6,Upper Piledriver 6,64.59294,-147.07301,1908030710,Piledriver Slough,AK_R_8030710_005,River,Unknown
AKDECWQ,AKDECWQ-UPD7,UPD7,Upper Piledriver 7,64.58689,-147.06996,1908030710,Piledriver Slough,AK_R_8030710_005,River,Unknown
AKDECWQ,AKDECWQ-UPD8,UPD8,Upper Piledriver 8,64.58608,-147.06863,1908030710,Piledriver Slough,AK_R_8030710_005,River,Unknown
AKDECWQ,AKDECWQ-Scandinavian,Scandinavian,Scandinavian Beach,59.03743292,-158.4747797,1903030311,Scandinavian Beach,AK_B_3030311_002,Marine,Navigable
AKDECWQ,AKDECWQ-Snag Point,Snag Point,Snag Point Beach,59.03786152,-158.4606696,1903030311,Dillingham City Dock,AK_B_3030311_004,Marine,Navigable
21AKBCH,21AKBCH-AK616287-001,AK616287-001,Snag Point Beach,59.03786,-158.462183,1903030311,Dillingham City Dock,AK_B_3030311_004,Marine,Navigable
21AKBCH,21AKBCH-AK482134-001,AK482134-001,Kanakanak Beach,59.00375,-158.53385,1903030311,Kanakanak Beach,AK_B_3030311_001,Marine,Navigable
21AKBCH,21AKBCH-AK490625-001,AK490625-001,Scandinavian Beach,59.037305,-158.474598,1903030311,Scandinavian Beach,AK_B_3030311_002,Marine,Navigable
AKDECWQ,AKDECWQ-KTN12,KTN12,Ketchikan 12,55.33966667,-131.6611667,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN04,KTN04,Ketchikan 04,55.3429,-131.6627167,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTNAMH,KTNAMH,Ketchikan Alaska Marine Highway Docks,55.35305,-131.6952833,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN17,KTN17,Ketchikan 17,55.33933333,-131.6557667,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN14,KTN14,Ketchikan 14,55.3411,-131.6515833,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN11,KTN11,Ketchikan 11,55.34041667,-131.6601333,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN08,KTN08,Ketchikan 08,55.34235,-131.6558667,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN02,KTN02,Ketchikan 02,55.3439664,-131.6592101,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN28,KTN28,Ketchikan 28,55.33636667,-131.6473333,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN26,KTN26,Ketchikan 26,55.33716667,-131.64405,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN25,KTN25,Ketchikan 25,55.33743333,-131.6448667,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN24,KTN24,Ketchikan 24,55.33705,-131.6525833,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN22,KTN22,Ketchikan 22,55.33793333,-131.6491667,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN20,KTN20,Ketchikan 20,55.33938333,-131.64845,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN18,KTN18,Ketchikan 18,55.33841667,-131.6563,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN19,KTN19,Ketchikan 19,55.34066667,-131.6471667,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN16,KTN16,Ketchikan 16,55.33983333,-131.6543333,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN13,KTN13,Ketchikan 13,55.34216667,-131.6513333,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN10,KTN10,Ketchikan 10,55.3415,-131.6585,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN07,KTN07,Ketchikan 07,55.34366667,-131.6555,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN23,KTN23,Ketchikan 23,55.3375,-131.651,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN05,KTN05,Ketchikan 05,55.34215,-131.6640833,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN27,KTN27,Ketchikan 27,55.33693333,-131.6463167,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTNAIR,KTNAIR,Ketchikan Airport,55.355,-131.7028333,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTNTB,KTNTB,Ketchikan Thomas Basin,55.3386,-131.643,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN15,KTN15,Ketchikan 15,55.340699,-131.6597734,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-KTN03,KTN03,Ketchikan 03,55.3435813,-131.6615133,1901010204,Tongass Narrows combined,AK_M_1010204_011,Marine,Navigable
AKDECWQ,AKDECWQ-WH08_HSLP,WH08_HSLP,Whittier 08,60.78345,-148.6778,1902020120,Passage Canal (Whittier Harbor),AK_M_2020120_011,Marine,Navigable
21AKBCH,21AKBCH-AK568659,AK568659,Skagway - Small Boat Harbor,59.45015,-135.31894,1901030305,Skagway Beaches,AK_B_1030305_002,Beach,Navigable
21AKBCH,21AKBCH-AK587418,AK587418,Skagway - Yakutania West,59.45248,-135.33675,1901030305,Skagway Beaches,AK_B_1030305_002,Beach,Navigable
21AKBCH,21AKBCH-AK416279,AK416279,Skagway - Airport Beach,59.45106,-135.33175,1901030305,Skagway Beaches,AK_B_1030305_002,Beach,Navigable
21AKBCH,21AKBCH-AK622042,AK622042,Skagway - Nahku Bay,59.47834,-135.33681,1901030305,Skagway Beaches,AK_B_1030305_002,Beach,Navigable
21AKBCH,21AKBCH-AK916382,AK916382,Skagway - Smuggler's Cove,59.45553,-135.33526,1901030305,Skagway Beaches,AK_B_1030305_002,Beach,Navigable
21AKBCH,21AKBCH-AK530904,AK530904,Skagway - Yakutania East,59.45232,-135.33425,1901030305,Skagway Beaches,AK_B_1030305_002,Beach,Navigable
21AKBCH,21AKBCH-AK301573,AK301573,Ketchikan - Beacon Hill,55.47228,-131.82305,1901010203,Beacon Hill Beach,AK_B_1010203_002,Beach,Navigable
21AKBCH,21AKBCH-AK553928,AK553928,Kenai River Gull Rookery 2,60.5518,-151.244,1902030218,Kenai River Gull Rookery 2,AK_B_2030218_005,Beach,Navigable
